Feature;Filter Size;Filter Bit;PCA;SVM Kernel;SVM C;Acc
MTCD-BSIF;11x11;11;0,2;rbf;100;87,135 ± 5,593
MTCD-BSIF;11x11;11;0,2;rbf;10;87,135 ± 2,51
MTCD-BSIF;9x9;5;0,4;linear;1;87,135 ± 3,707
MTCD-BSIF;7x7;7;N/A;rbf;100;87,083 ± 2,643
MTCD-BSIF;9x9;5;0,4;linear;100;87,083 ± 4,552
MTCD-BSIF;9x9;5;0,4;linear;10;87,083 ± 4,226
MTCD-BSIF;7x7;7;0,8;linear;100;87,083 ± 2,724
MTCD-BSIF;7x7;7;0,6;linear;100;87,083 ± 2,724
MTCD-BSIF;7x7;7;0,8;linear;10;87,083 ± 2,434
MTCD-BSIF;7x7;7;0,6;linear;10;87,083 ± 3,372
MTCD-BSIF;17x17;6;0,4;sigmoid;10;87,083 ± 4,007
MTCD-BSIF;17x17;8;0,4;sigmoid;1;87,083 ± 2,539
MTCD-BSIF;17x17;6;0,4;sigmoid;1;87,031 ± 3,109
MTCD-BSIF;7x7;5;0,2;linear;10;87,031 ± 2,57
MTCD-BSIF;11x11;8;0,6;rbf;1;86,979 ± 4,256
MTCD-BSIF;7x7;5;0,2;rbf;10;86,979 ± 3,826
MTCD-BSIF;7x7;5;0,2;rbf;100;86,979 ± 3,826
MTCD-BSIF;9x9;11;0,8;linear;1;86,979 ± 3,826
MTCD-BSIF;9x9;11;N/A;linear;10;86,979 ± 2,604
MTCD-BSIF;9x9;11;N/A;linear;100;86,979 ± 2,192
MTCD-BSIF;9x9;11;0,8;linear;100;86,979 ± 3,927
MTCD-BSIF;9x9;11;0,8;linear;10;86,875 ± 4,476
MTCD-BSIF;13x13;6;0,2;linear;1;86,875 ± 2,296
MTCD-BSIF;9x9;11;N/A;poly;1;86,875 ± 1,206
MTCD-BSIF;9x9;6;N/A;poly;100;86,823 ± 3,105
MTCD-BSIF;9x9;6;N/A;poly;10;86,823 ± 3,768
MTCD-BSIF;9x9;11;N/A;rbf;10;86,823 ± 3,07
MTCD-BSIF;9x9;11;N/A;rbf;100;86,823 ± 1,912
MTCD-BSIF;11x11;8;0,4;rbf;1;86,771 ± 2,117
MTCD-BSIF;9x9;11;0,4;linear;1;86,771 ± 1,228
MTCD-BSIF;9x9;6;0,4;linear;1;86,771 ± 2,132
MTCD-BSIF;11x11;7;0,2;linear;1;86,719 ± 3,157
MTCD-BSIF;9x9;5;0,4;rbf;100;86,719 ± 4,517
MTCD-BSIF;9x9;5;0,4;rbf;10;86,719 ± 2,418
MTCD-BSIF;9x9;9;0,2;rbf;10;86,719 ± 4,105
MTCD-BSIF;9x9;9;0,2;rbf;100;86,719 ± 4,105
MTCD-BSIF;9x9;11;N/A;linear;1;86,719 ± 3,751
MTCD-BSIF;11x11;11;0,6;rbf;1;86,719 ± 4,293
MTCD-BSIF;9x9;11;N/A;poly;100;86,719 ± 4,181
MTCD-BSIF;9x9;11;N/A;poly;10;86,719 ± 4,181
MTCD-BSIF;7x7;7;N/A;rbf;10;86,667 ± 3,759
MTCD-BSIF;9x9;7;0,2;linear;100;86,667 ± 3,77
MTCD-BSIF;9x9;7;0,2;linear;10;86,667 ± 3,401
MTCD-BSIF;13x13;5;0,2;rbf;1;86,667 ± 2,068
MTCD-BSIF;13x13;9;0,2;rbf;1;86,615 ± 3,348
MTCD-BSIF;7x7;6;0,8;rbf;10;86,615 ± 3,915
MTCD-BSIF;7x7;6;0,8;rbf;100;86,615 ± 4,209
MTCD-BSIF;7x7;5;0,2;linear;100;86,615 ± 4,331
MTCD-BSIF;7x7;6;0,6;linear;1;86,615 ± 2,595
MTCD-BSIF;7x7;6;N/A;linear;1;86,562 ± 4,396
MTCD-BSIF;7x7;6;0,8;linear;1;86,562 ± 3,849
MTCD-BSIF;11x11;11;0,8;rbf;1;86,562 ± 2,054
MTCD-BSIF;9x9;11;0,4;linear;10;86,51 ± 4,181
MTCD-BSIF;9x9;11;0,4;linear;100;86,51 ± 1,812
MTCD-BSIF;11x11;5;N/A;poly;1;86,51 ± 2,059
MTCD-BSIF;7x7;7;0,4;linear;100;86,51 ± 1,154
MTCD-BSIF;7x7;7;0,4;linear;10;86,458 ± 4,451
MTCD-BSIF;7x7;6;0,6;rbf;10;86,458 ± 3,187
MTCD-BSIF;7x7;6;0,6;rbf;100;86,458 ± 1,374
MTCD-BSIF;13x13;6;0,2;rbf;1;86,406 ± 3,49
MTCD-BSIF;9x9;5;N/A;poly;10;86,406 ± 4,904
MTCD-BSIF;9x9;5;N/A;poly;100;86,406 ± 4,904
MTCD-BSIF;9x9;10;0,4;rbf;1;86,354 ± 4,711
MTCD-BSIF;9x9;5;N/A;poly;1;86,354 ± 3,979
MTCD-BSIF;9x9;11;0,6;linear;100;86,354 ± 4,057
MTCD-BSIF;9x9;11;0,6;linear;10;86,354 ± 3,463
MTCD-BSIF;11x11;10;0,2;rbf;1;86,354 ± 2,441
MTCD-BSIF;17x17;7;0,8;sigmoid;100;86,302 ± 2,866
MTCD-BSIF;17x17;7;0,2;sigmoid;10;86,302 ± 3,249
MTCD-BSIF;9x9;8;0,2;linear;10;86,302 ± 3,771
MTCD-BSIF;9x9;8;0,2;linear;100;86,302 ± 0,451
MTCD-BSIF;9x9;11;0,4;rbf;100;86,25 ± 5,242
MTCD-BSIF;9x9;11;0,4;rbf;10;86,25 ± 5,242
MTCD-BSIF;11x11;11;0,2;linear;1;86,25 ± 3,638
MTCD-BSIF;17x17;5;0,8;sigmoid;10;86,198 ± 3,734
MTCD-BSIF;11x11;12;0,4;rbf;100;86,198 ± 3,305
MTCD-BSIF;11x11;12;0,4;rbf;10;86,146 ± 5,224
MTCD-BSIF;11x11;5;0,8;rbf;1;86,146 ± 3,456
MTCD-BSIF;11x11;8;0,2;rbf;10;86,146 ± 1,734
MTCD-BSIF;11x11;8;0,2;rbf;100;86,094 ± 2,54
MTCD-BSIF;11x11;12;0,6;rbf;10;86,094 ± 3,202
MTCD-BSIF;11x11;12;0,8;rbf;10;86,094 ± 3,292
MTCD-BSIF;11x11;12;0,6;rbf;100;86,094 ± 5,275
MTCD-BSIF;11x11;12;0,8;rbf;100;86,042 ± 2,943
MTCD-BSIF;13x13;12;0,6;rbf;1;86,042 ± 5,358
MTCD-BSIF;13x13;12;0,8;rbf;1;86,042 ± 5,358
MTCD-BSIF;9x9;11;0,6;rbf;100;86,042 ± 2,135
MTCD-BSIF;9x9;11;0,6;rbf;10;86,042 ± 1,151
MTCD-BSIF;9x9;9;0,2;linear;10;85,99 ± 1,575
MTCD-BSIF;9x9;9;0,2;linear;100;85,938 ± 5,412
MTCD-BSIF;13x13;8;0,2;linear;10;85,938 ± 3,202
MTCD-BSIF;13x13;8;0,2;linear;100;85,938 ± 1,338
MTCD-BSIF;11x11;11;0,4;rbf;1;85,938 ± 1,401
MTCD-BSIF;17x17;7;0,6;sigmoid;100;85,885 ± 4,081
MTCD-BSIF;17x17;6;0,2;sigmoid;1;85,885 ± 3,198
MTCD-BSIF;15x15;6;N/A;rbf;1;85,885 ± 2,97
MTCD-BSIF;9x9;11;0,8;rbf;10;85,781 ± 5,288
MTCD-BSIF;9x9;11;0,8;rbf;100;85,781 ± 5,288
MTCD-BSIF;11x11;5;0,6;rbf;1;85,781 ± 5,288
MTCD-BSIF;5x5;5;N/A;rbf;100;85,781 ± 5,445
MTCD-BSIF;11x11;6;0,6;rbf;1;85,781 ± 5,445
MTCD-BSIF;13x13;7;0,2;rbf;1;85,781 ± 3,357
MTCD-BSIF;13x13;11;0,2;rbf;1;85,781 ± 2,197
MTCD-BSIF;13x13;8;0,2;linear;1;85,729 ± 2,904
MTCD-BSIF;17x17;5;0,6;sigmoid;10;85,729 ± 3,099
MTCD-BSIF;5x5;5;N/A;rbf;10;85,729 ± 3,165
MTCD-BSIF;9x9;10;0,2;rbf;10;85,729 ± 1,795
MTCD-BSIF;9x9;10;0,2;rbf;100;85,573 ± 2,82
MTCD-BSIF;7x7;6;0,4;rbf;10;85,573 ± 2,82
MTCD-BSIF;7x7;6;0,4;rbf;100;85,573 ± 2,82
MTCD-BSIF;9x9;6;0,8;rbf;100;85,573 ± 1,154
MTCD-BSIF;9x9;6;0,8;rbf;10;85,521 ± 4,465
MTCD-BSIF;11x11;5;0,2;rbf;10;85,521 ± 5,089
MTCD-BSIF;11x11;5;0,2;rbf;100;85,521 ± 2,441
MTCD-BSIF;9x9;7;0,2;rbf;100;85,521 ± 3,589
MTCD-BSIF;9x9;7;0,2;rbf;10;85,469 ± 3,76
MTCD-BSIF;15x15;7;0,8;sigmoid;1;85,469 ± 5,255
MTCD-BSIF;15x15;7;0,6;sigmoid;1;85,469 ± 5,385
MTCD-BSIF;11x11;6;0,8;rbf;1;85,469 ± 3,503
MTCD-BSIF;11x11;8;0,2;linear;100;85,417 ± 2,478
MTCD-BSIF;11x11;8;0,2;linear;10;85,417 ± 1,96
MTCD-BSIF;9x9;6;0,6;rbf;100;85,365 ± 3,447
MTCD-BSIF;9x9;6;0,6;rbf;10;85,365 ± 3,978
MTCD-BSIF;11x11;9;0,2;rbf;1;85,365 ± 5,117
MTCD-BSIF;7x7;6;0,4;linear;1;85,365 ± 5,117
MTCD-BSIF;11x11;5;0,4;rbf;1;85,365 ± 3,862
MTCD-BSIF;5x5;5;0,8;linear;100;85,312 ± 1,889
MTCD-BSIF;5x5;5;0,8;linear;10;85,26 ± 3,252
MTCD-BSIF;5x5;5;N/A;linear;10;85,26 ± 2,765
MTCD-BSIF;5x5;5;N/A;linear;100;85,26 ± 2,152
MTCD-BSIF;7x7;7;N/A;poly;100;85,208 ± 3,782
MTCD-BSIF;7x7;7;N/A;poly;10;85,208 ± 3,782
MTCD-BSIF;9x9;9;0,6;rbf;1;85,208 ± 3,782
MTCD-BSIF;17x17;5;0,4;sigmoid;10;85,208 ± 3,183
MTCD-BSIF;9x9;9;0,8;rbf;1;85,208 ± 5,185
MTCD-BSIF;13x13;12;0,2;linear;10;85,208 ± 5,185
MTCD-BSIF;13x13;12;0,2;linear;100;85,156 ± 4,209
MTCD-BSIF;9x9;12;N/A;rbf;10;85,156 ± 4,288
MTCD-BSIF;9x9;12;N/A;rbf;100;85,156 ± 4,288
MTCD-BSIF;5x5;5;0,4;linear;100;85,156 ± 4,788
MTCD-BSIF;5x5;5;0,4;linear;10;85,156 ± 3,409
MTCD-BSIF;5x5;5;0,6;linear;10;85,156 ± 1,752
MTCD-BSIF;5x5;5;0,6;linear;100;85,104 ± 2,364
MTCD-BSIF;11x11;6;0,4;rbf;1;85,104 ± 4,022
MTCD-BSIF;13x13;12;0,4;rbf;1;85,104 ± 4,887
MTCD-BSIF;9x9;12;N/A;linear;1;85,052 ± 4,534
MTCD-BSIF;9x9;12;0,8;linear;1;85,052 ± 0,727
MTCD-BSIF;17x17;9;0,8;sigmoid;1;85 ± 3,799
MTCD-BSIF;17x17;11;0,8;sigmoid;1;85 ± 2,443
MTCD-BSIF;17x17;6;0,2;sigmoid;10;85 ± 4,021
MTCD-BSIF;9x9;12;N/A;linear;100;85 ± 4,021
MTCD-BSIF;9x9;12;N/A;linear;10;85 ± 3,048
MTCD-BSIF;9x9;12;0,8;linear;10;84,948 ± 5,1
MTCD-BSIF;9x9;12;0,8;linear;100;84,948 ± 5,199
MTCD-BSIF;9x9;6;0,4;rbf;100;84,948 ± 5,171
MTCD-BSIF;9x9;6;0,4;rbf;10;84,896 ± 4,641
MTCD-BSIF;7x7;7;N/A;linear;1;84,896 ± 4,641
MTCD-BSIF;9x9;8;0,2;linear;1;84,896 ± 4,551
MTCD-BSIF;11x11;6;0,2;linear;100;84,896 ± 4,551
MTCD-BSIF;13x13;12;0,2;rbf;10;84,844 ± 2,51
MTCD-BSIF;13x13;12;0,2;rbf;100;84,844 ± 2,172
MTCD-BSIF;15x15;5;N/A;rbf;1;84,844 ± 0,539
MTCD-BSIF;5x5;5;N/A;poly;100;84,844 ± 2,157
MTCD-BSIF;5x5;5;N/A;poly;10;84,792 ± 2,17
MTCD-BSIF;13x13;12;0,2;linear;1;84,688 ± 3,775
MTCD-BSIF;17x17;11;0,6;sigmoid;1;84,688 ± 3,592
MTCD-BSIF;15x15;7;0,4;sigmoid;1;84,688 ± 5,371
MTCD-BSIF;9x9;5;0,2;rbf;100;84,635 ± 4,904
MTCD-BSIF;7x7;7;0,8;linear;1;84,635 ± 4,904
MTCD-BSIF;7x7;7;N/A;poly;1;84,635 ± 3,354
MTCD-BSIF;9x9;7;0,2;linear;1;84,635 ± 4,131
MTCD-BSIF;9x9;9;0,2;linear;1;84,635 ± 4,131
MTCD-BSIF;11x11;6;0,2;linear;10;84,635 ± 3,472
MTCD-BSIF;9x9;12;0,6;linear;1;84,635 ± 0,539
MTCD-BSIF;9x9;5;0,2;rbf;10;84,635 ± 3,209
MTCD-BSIF;9x9;12;0,6;linear;100;84,583 ± 5,658
MTCD-BSIF;9x9;12;0,6;linear;10;84,583 ± 3,617
MTCD-BSIF;9x9;8;0,2;rbf;100;84,583 ± 3,369
MTCD-BSIF;9x9;8;0,2;rbf;10;84,583 ± 1,382
MTCD-BSIF;15x15;12;N/A;rbf;1;84,531 ± 3,088
MTCD-BSIF;11x11;5;0,2;linear;10;84,531 ± 3,54
MTCD-BSIF;7x7;5;0,6;rbf;1;84,479 ± 1,322
MTCD-BSIF;7x7;5;0,8;rbf;1;84,427 ± 2,449
MTCD-BSIF;9x9;12;0,4;linear;10;84,427 ± 3,219
MTCD-BSIF;9x9;12;0,4;linear;100;84,427 ± 3,428
MTCD-BSIF;17x17;5;0,2;sigmoid;1;84,427 ± 5,767
MTCD-BSIF;9x9;12;0,4;linear;1;84,427 ± 0,785
MTCD-BSIF;11x11;7;0,2;rbf;1;84,375 ± 3,945
MTCD-BSIF;17x17;9;0,6;sigmoid;1;84,323 ± 3,056
MTCD-BSIF;9x9;5;0,2;linear;100;84,271 ± 1,872
MTCD-BSIF;9x9;5;0,2;linear;10;84,271 ± 2,678
MTCD-BSIF;9x9;5;0,8;rbf;1;84,219 ± 4,645
MTCD-BSIF;9x9;7;0,8;rbf;1;84,219 ± 2,653
MTCD-BSIF;9x9;7;0,6;rbf;1;84,167 ± 4,358
MTCD-BSIF;7x7;5;0,4;rbf;1;84,167 ± 4,358
MTCD-BSIF;7x7;7;0,6;linear;1;84,167 ± 4,432
MTCD-BSIF;7x7;7;0,4;rbf;10;84,167 ± 4,432
MTCD-BSIF;7x7;7;0,4;rbf;100;84,167 ± 2,416
MTCD-BSIF;17x17;7;0,4;sigmoid;100;84,115 ± 5,575
MTCD-BSIF;17x17;9;0,4;sigmoid;1;84,115 ± 5,575
MTCD-BSIF;5x5;7;0,4;linear;10;84,115 ± 5,575
MTCD-BSIF;5x5;7;0,4;linear;100;84,115 ± 4,937
MTCD-BSIF;11x11;5;0,2;linear;100;84,115 ± 1,596
MTCD-BSIF;9x9;5;0,4;rbf;1;84,062 ± 2,658
MTCD-BSIF;9x9;5;0,6;rbf;1;83,958 ± 3,502
MTCD-BSIF;7x7;7;0,6;rbf;10;83,958 ± 3,961
MTCD-BSIF;7x7;7;0,6;rbf;100;83,958 ± 4,614
MTCD-BSIF;9x9;6;0,2;linear;10;83,906 ± 2,303
MTCD-BSIF;9x9;6;0,2;linear;100;83,854 ± 2,232
MTCD-BSIF;9x9;9;0,4;rbf;1;83,854 ± 3,537
MTCD-BSIF;11x11;6;0,2;linear;1;83,802 ± 4,481
MTCD-BSIF;5x5;7;0,6;linear;100;83,75 ± 3,101
MTCD-BSIF;5x5;7;0,6;linear;10;83,75 ± 4,67
MTCD-BSIF;11x11;12;0,2;linear;10;83,698 ± 4,467
MTCD-BSIF;11x11;12;0,2;linear;100;83,698 ± 1,562
MTCD-BSIF;7x7;7;0,4;linear;1;83,646 ± 3,954
MTCD-BSIF;7x7;9;0,4;linear;100;83,646 ± 3,954
MTCD-BSIF;7x7;9;0,4;linear;10;83,646 ± 1,889
MTCD-BSIF;13x13;10;N/A;rbf;1;83,594 ± 4,99
MTCD-BSIF;17x17;8;0,8;sigmoid;10;83,594 ± 4,99
MTCD-BSIF;7x7;7;0,8;rbf;10;83,594 ± 4,99
MTCD-BSIF;7x7;7;0,8;rbf;100;83,594 ± 3,808
MTCD-BSIF;7x7;6;0,2;rbf;100;83,542 ± 2,83
MTCD-BSIF;7x7;9;0,6;linear;10;83,49 ± 4,508
MTCD-BSIF;7x7;9;0,6;linear;100;83,49 ± 3,13
MTCD-BSIF;9x9;5;0,2;linear;1;83,49 ± 2,645
MTCD-BSIF;5x5;5;N/A;linear;1;83,49 ± 3,64
MTCD-BSIF;5x5;5;0,8;linear;1;83,438 ± 4,094
MTCD-BSIF;7x7;12;0,8;linear;10;83,438 ± 4,094
MTCD-BSIF;7x7;12;0,8;linear;100;83,438 ± 5,537
MTCD-BSIF;7x7;9;N/A;linear;10;83,438 ± 4,364
MTCD-BSIF;7x7;9;0,8;linear;10;83,438 ± 4,479
MTCD-BSIF;7x7;9;N/A;linear;100;83,438 ± 4,77
MTCD-BSIF;7x7;9;0,8;linear;100;83,385 ± 4,316
MTCD-BSIF;7x7;6;0,2;rbf;10;83,385 ± 4,657
MTCD-BSIF;5x5;5;0,4;linear;1;83,385 ± 4,729
MTCD-BSIF;17x17;8;0,6;sigmoid;10;83,385 ± 3,76
MTCD-BSIF;9x9;8;0,8;rbf;1;83,385 ± 3,171
MTCD-BSIF;5x5;7;N/A;linear;10;83,385 ± 3,654
MTCD-BSIF;5x5;7;0,8;linear;10;83,333 ± 4,437
MTCD-BSIF;5x5;7;N/A;linear;100;83,333 ± 4,338
MTCD-BSIF;5x5;7;0,8;linear;100;83,333 ± 4,478
MTCD-BSIF;7x7;12;0,6;linear;10;83,333 ± 0,255
MTCD-BSIF;7x7;12;0,6;linear;100;83,333 ± 2,239
MTCD-BSIF;5x5;5;0,6;linear;1;83,281 ± 4,795
MTCD-BSIF;7x7;12;N/A;linear;100;83,281 ± 3,987
MTCD-BSIF;7x7;12;N/A;linear;10;83,281 ± 3,987
MTCD-BSIF;5x5;5;0,4;rbf;100;83,281 ± 2,966
MTCD-BSIF;5x5;5;0,4;rbf;10;83,229 ± 4,806
MTCD-BSIF;7x7;6;0,2;linear;10;83,229 ± 2,706
MTCD-BSIF;7x7;6;0,2;linear;100;83,177 ± 4,641
MTCD-BSIF;11x11;12;0,6;rbf;1;83,177 ± 4,692
MTCD-BSIF;17x17;12;0,8;sigmoid;1;83,177 ± 4,996
MTCD-BSIF;11x11;8;0,2;linear;1;83,177 ± 4,596
MTCD-BSIF;9x9;8;0,6;rbf;1;83,125 ± 3,764
MTCD-BSIF;9x9;7;0,4;rbf;1;83,125 ± 3,764
MTCD-BSIF;15x15;10;0,4;poly;100;83,125 ± 4,954
MTCD-BSIF;11x11;12;0,8;rbf;1;83,125 ± 4,323
MTCD-BSIF;5x5;5;0,8;rbf;100;83,125 ± 4,323
MTCD-BSIF;5x5;5;0,8;rbf;10;83,073 ± 4,631
MTCD-BSIF;17x17;12;0,6;sigmoid;1;83,073 ± 5,236
MTCD-BSIF;7x7;7;0,2;linear;10;83,073 ± 5,236
MTCD-BSIF;7x7;7;0,2;linear;100;83,073 ± 5,046
MTCD-BSIF;5x5;5;N/A;poly;1;83,073 ± 1,788
MTCD-BSIF;9x9;12;0,8;rbf;100;83,021 ± 4,575
MTCD-BSIF;9x9;12;0,8;rbf;10;83,021 ± 5,414
MTCD-BSIF;9x9;8;0,4;rbf;1;83,021 ± 5,414
MTCD-BSIF;5x5;5;0,6;rbf;100;83,021 ± 3,525
MTCD-BSIF;5x5;5;0,6;rbf;10;83,021 ± 2,877
MTCD-BSIF;7x7;9;N/A;poly;10;82,969 ± 3,693
MTCD-BSIF;7x7;9;N/A;poly;100;82,969 ± 3,693
MTCD-BSIF;7x7;9;N/A;rbf;100;82,969 ± 3,693
MTCD-BSIF;7x7;9;N/A;rbf;10;82,969 ± 5,165
MTCD-BSIF;7x7;8;N/A;rbf;10;82,969 ± 3,035
MTCD-BSIF;9x9;12;0,6;rbf;10;82,969 ± 3,024
MTCD-BSIF;9x9;12;0,6;rbf;100;82,969 ± 3,453
MTCD-BSIF;9x9;11;0,2;linear;1;82,917 ± 5,088
MTCD-BSIF;17x17;11;0,4;sigmoid;1;82,917 ± 2,822
MTCD-BSIF;17x17;12;0,4;sigmoid;1;82,917 ± 3,647
MTCD-BSIF;5x5;5;0,2;linear;100;82,865 ± 3,137
MTCD-BSIF;5x5;5;0,2;linear;10;82,865 ± 3,506
MTCD-BSIF;17x17;10;0,2;poly;100;82,812 ± 0,89
MTCD-BSIF;13x13;11;N/A;rbf;1;82,76 ± 4,572
MTCD-BSIF;7x7;8;0,6;linear;10;82,76 ± 2,274
MTCD-BSIF;7x7;8;0,6;linear;100;82,708 ± 4,628
MTCD-BSIF;7x7;8;0,8;linear;10;82,708 ± 4,402
MTCD-BSIF;7x7;8;0,8;linear;100;82,708 ± 3,072
MTCD-BSIF;5x5;7;N/A;rbf;10;82,656 ± 3,252
MTCD-BSIF;5x5;7;N/A;rbf;100;82,604 ± 4,199
MTCD-BSIF;11x11;12;0,4;rbf;1;82,552 ± 4,918
MTCD-BSIF;7x7;8;0,4;linear;10;82,552 ± 3,968
MTCD-BSIF;7x7;8;0,4;linear;100;82,552 ± 3,968
MTCD-BSIF;11x11;12;0,2;rbf;10;82,552 ± 5,294
MTCD-BSIF;11x11;12;0,2;rbf;100;82,552 ± 5,294
MTCD-BSIF;7x7;8;N/A;rbf;100;82,552 ± 3,299
MTCD-BSIF;7x7;8;N/A;linear;10;82,552 ± 3,707
MTCD-BSIF;7x7;8;N/A;linear;100;82,552 ± 2,182
MTCD-BSIF;15x15;11;N/A;rbf;1;82,552 ± 3,811
MTCD-BSIF;7x7;12;0,4;linear;10;82,5 ± 5,097
MTCD-BSIF;7x7;12;0,4;linear;100;82,5 ± 3,449
MTCD-BSIF;17x17;8;0,4;sigmoid;10;82,448 ± 4,306
MTCD-BSIF;17x17;10;0,4;poly;100;82,448 ± 3,272
MTCD-BSIF;9x9;12;0,4;rbf;10;82,448 ± 4,123
MTCD-BSIF;9x9;12;0,4;rbf;100;82,396 ± 4,874
MTCD-BSIF;13x13;8;0,2;rbf;1;82,396 ± 3,374
MTCD-BSIF;9x9;6;0,2;linear;1;82,396 ± 3,456
MTCD-BSIF;17x17;10;0,6;poly;100;82,344 ± 3,175
MTCD-BSIF;7x7;9;0,8;linear;1;82,344 ± 3,848
MTCD-BSIF;7x7;9;N/A;linear;1;82,292 ± 4,502
MTCD-BSIF;7x7;8;N/A;poly;10;82,292 ± 2,306
MTCD-BSIF;7x7;8;N/A;poly;100;82,292 ± 3,041
MTCD-BSIF;11x11;8;0,2;rbf;1;82,292 ± 5,683
MTCD-BSIF;7x7;8;N/A;linear;1;82,292 ± 3,988
MTCD-BSIF;7x7;8;0,8;linear;1;82,24 ± 3,915
MTCD-BSIF;7x7;10;0,8;linear;10;82,188 ± 4,674
MTCD-BSIF;7x7;10;N/A;linear;100;82,188 ± 3,322
MTCD-BSIF;7x7;10;0,8;linear;100;82,188 ± 3,035
MTCD-BSIF;7x7;10;N/A;linear;10;82,188 ± 3,854
MTCD-BSIF;7x7;9;0,6;linear;1;82,135 ± 3,472
MTCD-BSIF;11x11;12;0,2;linear;1;82,135 ± 3,399
MTCD-BSIF;7x7;10;0,6;linear;100;82,135 ± 3,595
MTCD-BSIF;7x7;10;0,6;linear;10;82,135 ± 4,126
MTCD-BSIF;17x17;5;0,8;sigmoid;100;82,083 ± 3,388
MTCD-BSIF;17x17;6;0,6;sigmoid;100;82,083 ± 4,612
MTCD-BSIF;17x17;10;0,8;poly;100;82,083 ± 3,125
MTCD-BSIF;11x11;11;0,2;rbf;1;82,031 ± 5,733
MTCD-BSIF;7x7;8;0,6;linear;1;82,031 ± 1,369
MTCD-BSIF;7x7;9;0,4;linear;1;81,979 ± 4,033
MTCD-BSIF;9x9;11;0,2;linear;10;81,979 ± 4,033
MTCD-BSIF;9x9;11;0,2;linear;100;81,979 ± 4,033
MTCD-BSIF;5x5;7;N/A;linear;1;81,979 ± 4,613
MTCD-BSIF;5x5;7;0,8;linear;1;81,979 ± 3,905
MTCD-BSIF;5x5;8;0,4;linear;10;81,875 ± 3,557
MTCD-BSIF;5x5;8;0,4;linear;100;81,823 ± 2,241
MTCD-BSIF;5x5;7;0,4;linear;1;81,823 ± 1,912
MTCD-BSIF;5x5;7;0,6;linear;1;81,823 ± 2,427
MTCD-BSIF;13x13;5;N/A;rbf;1;81,771 ± 3,222
MTCD-BSIF;17x17;12;0,8;sigmoid;10;81,771 ± 3,711
MTCD-BSIF;7x7;10;N/A;rbf;100;81,771 ± 3,777
MTCD-BSIF;17x17;6;0,8;sigmoid;100;81,771 ± 0,667
MTCD-BSIF;13x13;6;N/A;rbf;1;81,719 ± 5,302
MTCD-BSIF;5x5;7;N/A;poly;10;81,719 ± 2,892
MTCD-BSIF;5x5;7;N/A;poly;100;81,719 ± 1,369
MTCD-BSIF;17x17;6;0,2;poly;100;81,615 ± 3,814
MTCD-BSIF;15x15;5;0,8;sigmoid;1;81,615 ± 4,089
MTCD-BSIF;15x15;5;0,6;sigmoid;1;81,562 ± 5,752
MTCD-BSIF;9x9;6;0,2;rbf;100;81,562 ± 4,1
MTCD-BSIF;9x9;6;0,2;rbf;10;81,562 ± 3,312
MTCD-BSIF;7x7;8;0,4;linear;1;81,51 ± 5,718
MTCD-BSIF;7x7;10;N/A;linear;1;81,51 ± 4,271
MTCD-BSIF;7x7;7;0,2;linear;1;81,51 ± 3,783
MTCD-BSIF;15x15;10;0,6;poly;100;81,51 ± 5,343
MTCD-BSIF;7x7;10;0,8;linear;1;81,458 ± 5,173
MTCD-BSIF;7x7;10;0,6;linear;1;81,406 ± 3,76
MTCD-BSIF;13x13;9;N/A;rbf;1;81,406 ± 2,303
MTCD-BSIF;9x9;12;0,2;linear;10;81,406 ± 2,858
MTCD-BSIF;9x9;12;0,2;linear;100;81,354 ± 4,788
MTCD-BSIF;7x7;12;N/A;rbf;100;81,354 ± 5,923
MTCD-BSIF;7x7;9;N/A;poly;1;81,354 ± 3,165
MTCD-BSIF;9x9;12;0,2;linear;1;81,354 ± 3,96
MTCD-BSIF;15x15;10;0,8;poly;100;81,302 ± 5,981
MTCD-BSIF;7x7;12;N/A;linear;1;81,302 ± 3,077
MTCD-BSIF;15x15;7;0,8;sigmoid;10;81,302 ± 5,112
MTCD-BSIF;7x7;12;0,8;linear;1;81,302 ± 5,106
MTCD-BSIF;7x7;5;0,2;rbf;1;81,302 ± 4,944
MTCD-BSIF;5x5;8;N/A;rbf;100;81,302 ± 3,978
MTCD-BSIF;7x7;10;N/A;poly;100;81,25 ± 3,211
MTCD-BSIF;7x7;10;N/A;poly;10;81,25 ± 1,976
MTCD-BSIF;17x17;6;0,4;poly;100;81,198 ± 3,965
MTCD-BSIF;5x5;8;N/A;poly;10;81,198 ± 4,553
MTCD-BSIF;5x5;8;N/A;poly;100;81,198 ± 2,911
MTCD-BSIF;17x17;5;0,6;sigmoid;100;81,146 ± 4,671
MTCD-BSIF;17x17;12;0,6;sigmoid;10;81,146 ± 4,381
MTCD-BSIF;5x5;8;N/A;linear;100;81,146 ± 3,147
MTCD-BSIF;5x5;8;0,8;linear;100;81,094 ± 5,115
MTCD-BSIF;5x5;8;N/A;linear;10;81,094 ± 5,327
MTCD-BSIF;5x5;8;0,8;linear;10;81,042 ± 2,913
MTCD-BSIF;13x13;7;N/A;rbf;1;81,042 ± 2,868
MTCD-BSIF;11x11;6;0,2;rbf;1;81,042 ± 2,776
MTCD-BSIF;5x5;8;0,6;linear;10;81,042 ± 2,268
MTCD-BSIF;5x5;8;0,6;linear;100;81,042 ± 3,787
