Feature;Filter Size;Filter Bit;PCA;SVM Kernel;SVM C;Acc
MTCD-BSIF;5x5;5;0,2;poly;1;68,646 ± 5,967
MTCD-BSIF;9x9;6;0,4;poly;1;67,5 ± 4,454
MTCD-BSIF;9x9;8;0,4;poly;1;67,76 ± 4,255
MTCD-BSIF;5x5;5;0,6;poly;1;68,177 ± 5,379
MTCD-BSIF;5x5;5;0,8;poly;1;68,125 ± 5,399
MTCD-BSIF;3x3;8;N/A;rbf;1;72,083 ± 3,587
MTCD-BSIF;5x5;5;0,4;poly;1;68,229 ± 5,412
MTCD-BSIF;9x9;6;0,6;poly;1;67,083 ± 4,221
MTCD-BSIF;9x9;10;0,2;sigmoid;10;67,448 ± 2,059
MTCD-BSIF;9x9;8;0,6;poly;1;67,448 ± 4,484
MTCD-BSIF;11x11;8;N/A;sigmoid;100;68,073 ± 2,641
MTCD-BSIF;15x15;6;N/A;sigmoid;100;66,458 ± 2,776
MTCD-BSIF;15x15;5;N/A;sigmoid;100;67,865 ± 1,035
MTCD-BSIF;9x9;8;0,8;poly;1;67,396 ± 4,396
MTCD-BSIF;9x9;8;0,2;sigmoid;1;67,969 ± 2,992
MTCD-BSIF;13x13;8;N/A;sigmoid;10;70,729 ± 3,273
MTCD-BSIF;9x9;11;0,8;sigmoid;1;68,125 ± 2,089
MTCD-BSIF;11x11;12;0,4;poly;1;69,115 ± 2,738
MTCD-BSIF;9x9;6;0,8;poly;1;66,927 ± 4,258
MTCD-BSIF;11x11;12;0,6;poly;1;69,115 ± 2,866
MTCD-BSIF;7x7;8;0,8;sigmoid;10;66,875 ± 2,334
MTCD-BSIF;9x9;11;0,6;sigmoid;1;68,021 ± 2,197
MTCD-BSIF;11x11;12;0,8;poly;1;69,062 ± 3,081
MTCD-BSIF;9x9;10;0,2;sigmoid;1;68,021 ± 3,049
MTCD-BSIF;7x7;9;0,8;sigmoid;1;67,344 ± 2,746
MTCD-BSIF;9x9;6;N/A;sigmoid;100;68,333 ± 2,21
MTCD-BSIF;9x9;11;0,4;sigmoid;1;67,812 ± 2,237
MTCD-BSIF;13x13;7;N/A;sigmoid;10;69,583 ± 4,002
MTCD-BSIF;13x13;5;N/A;sigmoid;1;69,531 ± 4,703
MTCD-BSIF;7x7;6;0,2;poly;1;67,292 ± 4,941
MTCD-BSIF;7x7;9;0,6;sigmoid;1;67,188 ± 2,67
MTCD-BSIF;7x7;8;0,6;sigmoid;10;66,615 ± 2,557
MTCD-BSIF;7x7;8;0,4;sigmoid;10;66,562 ± 2,405
MTCD-BSIF;11x11;12;0,2;poly;1;68,958 ± 2,652
MTCD-BSIF;11x11;12;0,2;sigmoid;100;67,24 ± 3,848
MTCD-BSIF;13x13;8;N/A;sigmoid;1;70,312 ± 3,312
MTCD-BSIF;7x7;5;0,2;sigmoid;1;68,281 ± 2,386
MTCD-BSIF;17x17;5;N/A;sigmoid;100;67,188 ± 2,168
MTCD-BSIF;9x9;11;0,8;sigmoid;10;66,458 ± 4,247
MTCD-BSIF;11x11;6;N/A;sigmoid;10;70,833 ± 2,845
MTCD-BSIF;7x7;6;0,8;sigmoid;1;66,927 ± 2,82
MTCD-BSIF;9x9;11;0,6;sigmoid;10;66,354 ± 4,296
MTCD-BSIF;7x7;6;0,8;poly;1;66,771 ± 5,174
MTCD-BSIF;7x7;6;0,6;poly;1;66,771 ± 5,222
MTCD-BSIF;7x7;6;0,4;poly;1;66,771 ± 5,174
MTCD-BSIF;7x7;9;0,4;sigmoid;1;66,719 ± 2,888
MTCD-BSIF;7x7;7;0,8;sigmoid;100;65,99 ± 2,484
MTCD-BSIF;7x7;6;0,6;sigmoid;1;66,771 ± 2,907
MTCD-BSIF;3x3;7;N/A;rbf;1;71,354 ± 3,681
MTCD-BSIF;7x7;5;N/A;sigmoid;10;70,781 ± 3,675
MTCD-BSIF;9x9;11;0,4;sigmoid;10;66,042 ± 4,262
MTCD-BSIF;9x9;12;0,8;sigmoid;1;67,24 ± 4,77
MTCD-BSIF;7x7;5;0,2;sigmoid;10;66,823 ± 3,01
MTCD-BSIF;13x13;7;N/A;sigmoid;1;68,594 ± 4,149
MTCD-BSIF;7x7;7;0,8;sigmoid;1;66,719 ± 1,4
MTCD-BSIF;7x7;7;0,6;sigmoid;100;65,625 ± 2,268
MTCD-BSIF;9x9;12;0,6;sigmoid;1;67,083 ± 4,875
MTCD-BSIF;7x7;7;0,6;sigmoid;1;66,615 ± 1,377
MTCD-BSIF;7x7;6;N/A;sigmoid;100;66,458 ± 3,861
MTCD-BSIF;9x9;11;0,8;sigmoid;100;65,417 ± 4,817
MTCD-BSIF;17x17;5;N/A;sigmoid;10;67,76 ± 3,02
MTCD-BSIF;9x9;10;0,2;sigmoid;100;65,625 ± 2,732
MTCD-BSIF;7x7;6;0,4;sigmoid;1;66,198 ± 2,911
MTCD-BSIF;5x5;10;0,8;sigmoid;1;67,5 ± 5,078
MTCD-BSIF;5x5;10;0,6;sigmoid;1;67,448 ± 5,112
MTCD-BSIF;9x9;12;0,4;sigmoid;1;66,771 ± 5,191
MTCD-BSIF;7x7;7;0,2;sigmoid;10;65,208 ± 3,623
MTCD-BSIF;9x9;11;0,6;sigmoid;100;65,104 ± 5,117
MTCD-BSIF;5x5;9;0,6;sigmoid;1;67,135 ± 3,067
MTCD-BSIF;5x5;10;0,4;sigmoid;1;67,24 ± 4,896
MTCD-BSIF;5x5;9;0,8;sigmoid;1;67,083 ± 3,115
MTCD-BSIF;7x7;7;0,4;sigmoid;1;66,094 ± 1,739
MTCD-BSIF;7x7;7;0,4;sigmoid;100;65,052 ± 2,718
MTCD-BSIF;7x7;5;0,8;sigmoid;100;65,833 ± 3,183
MTCD-BSIF;7x7;5;0,6;sigmoid;100;65,781 ± 3,424
MTCD-BSIF;9x9;11;0,2;sigmoid;1;66,146 ± 2,948
MTCD-BSIF;7x7;5;0,4;sigmoid;100;65,625 ± 3,135
MTCD-BSIF;17x17;6;N/A;sigmoid;10;67,135 ± 0,426
MTCD-BSIF;9x9;11;0,4;sigmoid;100;64,74 ± 5,558
MTCD-BSIF;7x7;9;0,6;sigmoid;10;64,635 ± 4,733
MTCD-BSIF;7x7;6;0,8;sigmoid;10;64,896 ± 1,354
MTCD-BSIF;5x5;9;0,4;sigmoid;1;66,562 ± 2,816
MTCD-BSIF;7x7;9;0,8;sigmoid;10;64,583 ± 4,323
MTCD-BSIF;5x5;6;0,4;poly;1;65,156 ± 5,355
MTCD-BSIF;7x7;6;0,6;sigmoid;10;64,792 ± 1,259
MTCD-BSIF;5x5;7;0,4;poly;1;65,26 ± 5,595
MTCD-BSIF;9x9;12;0,6;sigmoid;10;65,208 ± 6,577
MTCD-BSIF;5x5;6;0,6;poly;1;65,052 ± 5,316
MTCD-BSIF;7x7;7;0,2;poly;1;65,417 ± 4,473
MTCD-BSIF;5x5;10;0,6;sigmoid;10;65,625 ± 2,343
MTCD-BSIF;5x5;6;0,2;poly;1;65,052 ± 5,407
MTCD-BSIF;5x5;7;0,2;poly;1;65,156 ± 5,795
MTCD-BSIF;7x7;8;0,2;sigmoid;10;64,479 ± 2,4
MTCD-BSIF;5x5;6;0,8;poly;1;64,896 ± 5,349
MTCD-BSIF;5x5;7;0,6;poly;1;65 ± 5,407
MTCD-BSIF;7x7;8;0,8;sigmoid;100;64,062 ± 3,364
MTCD-BSIF;9x9;11;0,2;sigmoid;10;64,792 ± 5,131
MTCD-BSIF;9x9;12;0,8;sigmoid;10;65,052 ± 6,417
MTCD-BSIF;11x11;5;N/A;sigmoid;1;68,802 ± 4,097
MTCD-BSIF;5x5;10;0,8;sigmoid;10;65,417 ± 2,343
MTCD-BSIF;5x5;7;0,8;poly;1;64,948 ± 5,363
MTCD-BSIF;7x7;7;0,4;poly;1;65 ± 5,551
MTCD-BSIF;11x11;6;N/A;sigmoid;1;68,906 ± 2,944
MTCD-BSIF;9x9;12;0,4;sigmoid;10;64,896 ± 6,34
MTCD-BSIF;7x7;6;0,4;sigmoid;10;64,583 ± 1,48
MTCD-BSIF;9x9;11;0,4;poly;1;64,531 ± 4,359
MTCD-BSIF;7x7;9;0,4;sigmoid;10;64,062 ± 4,761
MTCD-BSIF;7x7;7;0,6;poly;1;64,74 ± 5,56
MTCD-BSIF;7x7;7;0,8;poly;1;64,74 ± 5,56
MTCD-BSIF;5x5;10;0,2;sigmoid;1;66,198 ± 4,645
MTCD-BSIF;9x9;12;0,2;sigmoid;1;65,469 ± 5,827
MTCD-BSIF;5x5;8;0,8;sigmoid;10;63,49 ± 1,984
MTCD-BSIF;5x5;9;0,2;sigmoid;1;65,833 ± 3,156
MTCD-BSIF;7x7;8;0,8;sigmoid;1;64,844 ± 0,888
MTCD-BSIF;7x7;8;0,6;sigmoid;1;64,792 ± 0,943
MTCD-BSIF;9x9;11;0,2;poly;1;64,479 ± 5,036
MTCD-BSIF;9x9;11;0,6;poly;1;64,219 ± 4,459
MTCD-BSIF;7x7;8;0,4;sigmoid;1;64,531 ± 1,035
MTCD-BSIF;9x9;11;0,8;poly;1;64,167 ± 4,432
MTCD-BSIF;5x5;8;0,4;sigmoid;10;63,229 ± 2,575
MTCD-BSIF;5x5;8;0,6;sigmoid;10;63,229 ± 1,825
MTCD-BSIF;7x7;8;0,6;sigmoid;100;63,438 ± 3,512
MTCD-BSIF;5x5;10;0,4;sigmoid;10;65 ± 1,737
MTCD-BSIF;9x9;12;0,8;sigmoid;100;63,802 ± 6,415
MTCD-BSIF;9x9;12;0,6;sigmoid;100;63,698 ± 6,452
MTCD-BSIF;3x3;5;0,2;poly;1;65,312 ± 7,195
MTCD-BSIF;9x9;12;0,4;sigmoid;100;63,646 ± 6,888
MTCD-BSIF;3x3;5;0,8;poly;1;65 ± 7,254
MTCD-BSIF;7x7;8;0,4;sigmoid;100;63,073 ± 3,067
MTCD-BSIF;3x3;5;0,4;poly;1;65,052 ± 7,28
MTCD-BSIF;3x3;5;0,6;poly;1;64,948 ± 7,201
MTCD-BSIF;5x5;11;0,8;sigmoid;1;66,146 ± 4,761
MTCD-BSIF;5x5;9;0,2;sigmoid;10;64,167 ± 4,517
MTCD-BSIF;7x7;10;0,2;poly;1;63,854 ± 3,586
MTCD-BSIF;5x5;10;0,2;sigmoid;10;64,635 ± 2,265
MTCD-BSIF;15x15;6;N/A;sigmoid;10;64,427 ± 4,035
MTCD-BSIF;7x7;6;0,2;sigmoid;1;64,062 ± 3,775
MTCD-BSIF;15x15;5;N/A;sigmoid;10;64,583 ± 0,932
MTCD-BSIF;7x7;9;0,4;poly;1;64,115 ± 5,007
MTCD-BSIF;7x7;8;0,2;poly;1;63,646 ± 4,729
MTCD-BSIF;5x5;11;0,6;sigmoid;1;65,938 ± 4,761
MTCD-BSIF;7x7;9;0,8;poly;1;64,062 ± 5,147
MTCD-BSIF;7x7;9;0,6;poly;1;64,062 ± 5,176
MTCD-BSIF;7x7;10;0,8;sigmoid;10;62,812 ± 3,322
MTCD-BSIF;7x7;9;0,2;sigmoid;1;63,802 ± 4,181
MTCD-BSIF;5x5;11;0,6;sigmoid;10;63,75 ± 1,904
MTCD-BSIF;7x7;8;0,4;poly;1;63,542 ± 4,538
MTCD-BSIF;5x5;9;0,4;sigmoid;10;64,115 ± 3,341
MTCD-BSIF;5x5;11;0,8;sigmoid;10;63,698 ± 1,877
MTCD-BSIF;5x5;11;0,4;sigmoid;10;63,594 ± 1,688
MTCD-BSIF;7x7;10;0,4;poly;1;63,594 ± 4,011
MTCD-BSIF;5x5;11;0,4;sigmoid;1;65,677 ± 4,913
MTCD-BSIF;5x5;9;0,8;sigmoid;10;63,958 ± 3,072
MTCD-BSIF;5x5;9;0,6;sigmoid;10;63,854 ± 3,071
MTCD-BSIF;7x7;7;0,2;sigmoid;1;63,802 ± 1,416
MTCD-BSIF;7x7;9;0,2;poly;1;63,802 ± 5,251
MTCD-BSIF;7x7;10;0,8;sigmoid;1;63,177 ± 3,745
MTCD-BSIF;7x7;8;0,6;poly;1;63,229 ± 4,469
MTCD-BSIF;7x7;6;0,8;sigmoid;100;62,552 ± 2,773
MTCD-BSIF;7x7;10;0,6;poly;1;63,333 ± 3,856
MTCD-BSIF;7x7;7;0,2;sigmoid;100;62,5 ± 3,508
MTCD-BSIF;7x7;10;0,6;sigmoid;10;62,344 ± 3,465
MTCD-BSIF;7x7;8;0,8;poly;1;63,177 ± 4,319
MTCD-BSIF;7x7;6;0,6;sigmoid;100;62,448 ± 2,714
MTCD-BSIF;5x5;8;0,2;poly;1;63,802 ± 3,915
MTCD-BSIF;7x7;10;0,4;sigmoid;10;62,083 ± 3,542
MTCD-BSIF;7x7;10;0,8;poly;1;63,229 ± 3,705
MTCD-BSIF;5x5;10;0,2;poly;1;63,281 ± 4,763
MTCD-BSIF;11x11;10;N/A;sigmoid;100;62,552 ± 2,489
MTCD-BSIF;7x7;10;0,6;sigmoid;1;62,969 ± 3,757
MTCD-BSIF;7x7;9;0,2;sigmoid;10;62,344 ± 4,276
MTCD-BSIF;7x7;11;0,6;sigmoid;1;63,125 ± 3,677
MTCD-BSIF;7x7;11;0,8;sigmoid;1;63,125 ± 3,304
MTCD-BSIF;7x7;5;N/A;sigmoid;1;67,448 ± 3,71
MTCD-BSIF;13x13;11;N/A;sigmoid;100;62,708 ± 3,211
MTCD-BSIF;5x5;8;0,4;poly;1;63,438 ± 4,068
MTCD-BSIF;9x9;5;N/A;sigmoid;10;65,938 ± 3,246
MTCD-BSIF;7x7;5;0,2;sigmoid;100;62,865 ± 2,674
MTCD-BSIF;9x9;11;0,2;sigmoid;100;61,979 ± 5,113
MTCD-BSIF;5x5;10;0,4;poly;1;63,073 ± 4,799
MTCD-BSIF;5x5;11;0,2;sigmoid;10;62,76 ± 2,226
MTCD-BSIF;3x3;6;0,4;poly;1;64,01 ± 7,71
MTCD-BSIF;5x5;10;0,6;poly;1;63,021 ± 4,86
MTCD-BSIF;17x17;6;N/A;sigmoid;1;64,896 ± 1,484
MTCD-BSIF;5x5;8;0,8;poly;1;63,333 ± 4,277
MTCD-BSIF;5x5;8;0,6;poly;1;63,333 ± 4,277
MTCD-BSIF;5x5;10;0,8;poly;1;63,021 ± 4,968
MTCD-BSIF;5x5;8;0,2;sigmoid;10;61,667 ± 2,334
MTCD-BSIF;7x7;11;0,4;poly;1;62,969 ± 4,046
MTCD-BSIF;11x11;9;N/A;sigmoid;10;63,906 ± 1,978
MTCD-BSIF;3x3;6;0,6;poly;1;63,854 ± 7,76
MTCD-BSIF;3x3;6;0,8;poly;1;63,854 ± 7,76
MTCD-BSIF;15x15;6;N/A;sigmoid;1;63,333 ± 4,437
MTCD-BSIF;7x7;9;0,8;sigmoid;100;61,667 ± 4,693
MTCD-BSIF;5x5;10;N/A;sigmoid;100;65,417 ± 1,51
MTCD-BSIF;7x7;11;0,8;sigmoid;10;61,823 ± 3,031
MTCD-BSIF;5x5;9;0,2;poly;1;63,698 ± 4,666
MTCD-BSIF;11x11;7;N/A;sigmoid;10;65,365 ± 1,498
MTCD-BSIF;7x7;11;0,2;poly;1;62,708 ± 4,315
MTCD-BSIF;3x3;6;0,2;poly;1;63,594 ± 7,547
MTCD-BSIF;7x7;10;0,4;sigmoid;1;62,292 ± 3,867
MTCD-BSIF;7x7;6;0,4;sigmoid;100;61,667 ± 3,072
MTCD-BSIF;7x7;9;0,6;sigmoid;100;61,562 ± 4,887
MTCD-BSIF;5x5;9;0,4;poly;1;63,594 ± 4,673
MTCD-BSIF;7x7;11;0,4;sigmoid;1;62,448 ± 3,601
MTCD-BSIF;7x7;8;0,2;sigmoid;1;62,448 ± 2,231
MTCD-BSIF;9x9;12;0,2;sigmoid;10;62,448 ± 5,869
MTCD-BSIF;11x11;9;N/A;sigmoid;1;63,49 ± 2,043
MTCD-BSIF;7x7;6;0,2;sigmoid;10;61,823 ± 1,431
MTCD-BSIF;7x7;11;0,6;sigmoid;10;61,562 ± 2,999
MTCD-BSIF;7x7;8;0,2;sigmoid;100;61,146 ± 3,39
MTCD-BSIF;5x5;8;0,8;sigmoid;1;62,917 ± 2,504
MTCD-BSIF;7x7;11;0,6;poly;1;62,5 ± 4,045
MTCD-BSIF;9x9;12;0,4;poly;1;62,135 ± 5,211
MTCD-BSIF;5x5;9;0,8;poly;1;63,438 ± 4,905
MTCD-BSIF;5x5;9;0,6;poly;1;63,438 ± 4,905
MTCD-BSIF;5x5;8;0,6;sigmoid;1;62,917 ± 2,329
MTCD-BSIF;9x9;12;0,2;poly;1;62,188 ± 4,511
MTCD-BSIF;7x7;11;0,8;poly;1;62,448 ± 4,022
MTCD-BSIF;17x17;5;N/A;sigmoid;1;63,802 ± 2,289
MTCD-BSIF;5x5;7;0,8;sigmoid;1;62,292 ± 4,619
MTCD-BSIF;5x5;5;0,6;sigmoid;1;62,812 ± 6,082
MTCD-BSIF;7x7;10;0,8;sigmoid;100;60,677 ± 4,579
MTCD-BSIF;5x5;5;0,8;sigmoid;1;62,812 ± 6,082
MTCD-BSIF;9x9;12;0,6;poly;1;61,875 ± 5,101
MTCD-BSIF;7x7;9;0,4;sigmoid;100;61,146 ± 4,94
MTCD-BSIF;5x5;7;0,6;sigmoid;1;62,135 ± 4,522
MTCD-BSIF;7x7;11;0,4;sigmoid;10;61,042 ± 3,278
MTCD-BSIF;9x9;12;0,8;poly;1;61,719 ± 5,155
MTCD-BSIF;5x5;8;0,4;sigmoid;1;62,604 ± 2,192
MTCD-BSIF;9x9;12;0,2;sigmoid;100;60,885 ± 6,708
MTCD-BSIF;15x15;5;N/A;sigmoid;1;62,812 ± 2,265
MTCD-BSIF;7x7;10;0,6;sigmoid;100;60,312 ± 4,411
MTCD-BSIF;9x9;9;N/A;sigmoid;100;60,938 ± 4,152
MTCD-BSIF;5x5;7;0,8;sigmoid;10;61,094 ± 3,745
MTCD-BSIF;3x3;5;0,4;sigmoid;1;64,688 ± 4,311
MTCD-BSIF;5x5;5;0,4;sigmoid;1;62,292 ± 5,902
MTCD-BSIF;3x3;5;0,8;sigmoid;1;64,688 ± 4,25
MTCD-BSIF;3x3;5;0,6;sigmoid;1;64,688 ± 4,25
MTCD-BSIF;7x7;10;0,2;sigmoid;10;60,365 ± 3,5
MTCD-BSIF;5x5;11;0,2;sigmoid;1;63,281 ± 5,457
MTCD-BSIF;5x5;7;0,6;sigmoid;10;60,833 ± 3,587
MTCD-BSIF;11x11;7;N/A;sigmoid;1;64,323 ± 2,192
MTCD-BSIF;7x7;12;0,8;sigmoid;1;61,667 ± 4,719
MTCD-BSIF;7x7;12;0,2;poly;1;61,25 ± 5,334
MTCD-BSIF;5x5;10;0,8;sigmoid;100;60,833 ± 4,313
MTCD-BSIF;5x5;7;0,4;sigmoid;1;61,562 ± 5,031
MTCD-BSIF;7x7;12;0,6;sigmoid;1;61,562 ± 4,58
MTCD-BSIF;7x7;11;0,6;sigmoid;100;60 ± 4,422
MTCD-BSIF;5x5;8;0,4;sigmoid;100;60,052 ± 2,773
MTCD-BSIF;5x5;8;0,6;sigmoid;100;60,104 ± 3,236
MTCD-BSIF;5x5;10;0,6;sigmoid;100;60,885 ± 4,423
MTCD-BSIF;7x7;12;0,4;poly;1;60,938 ± 5,645
MTCD-BSIF;5x5;7;0,4;sigmoid;10;60,312 ± 3,998
MTCD-BSIF;5x5;8;0,8;sigmoid;100;59,948 ± 2,922
MTCD-BSIF;7x7;12;0,8;poly;1;60,729 ± 5,562
MTCD-BSIF;7x7;12;0,6;poly;1;60,729 ± 5,562
MTCD-BSIF;7x7;12;0,4;sigmoid;1;61,198 ± 4,568
MTCD-BSIF;5x5;5;0,8;sigmoid;10;60,312 ± 4,23
MTCD-BSIF;7x7;11;0,2;sigmoid;10;60,052 ± 3,081
MTCD-BSIF;7x7;10;0,2;sigmoid;1;60,469 ± 4,669
MTCD-BSIF;5x5;10;0,4;sigmoid;100;60,573 ± 4,027
MTCD-BSIF;5x5;5;0,6;sigmoid;10;60,26 ± 4,271
MTCD-BSIF;7x7;11;0,8;sigmoid;100;59,479 ± 4,281
MTCD-BSIF;7x7;10;0,4;sigmoid;100;59,167 ± 4,721
MTCD-BSIF;5x5;8;0,2;sigmoid;1;61,146 ± 2,378
MTCD-BSIF;5x5;8;0,2;sigmoid;100;59,271 ± 2,27
MTCD-BSIF;5x5;11;0,4;poly;1;60,625 ± 5,443
MTCD-BSIF;5x5;6;0,8;sigmoid;1;60,677 ± 4,617
MTCD-BSIF;5x5;5;0,4;sigmoid;10;60,052 ± 4,094
MTCD-BSIF;9x9;5;N/A;sigmoid;1;63,49 ± 3,645
MTCD-BSIF;5x5;11;0,8;poly;1;60,469 ± 5,409
MTCD-BSIF;5x5;11;0,6;poly;1;60,469 ± 5,409
MTCD-BSIF;5x5;11;0,2;poly;1;60,469 ± 5,723
MTCD-BSIF;5x5;6;0,6;sigmoid;1;60,521 ± 4,634
MTCD-BSIF;7x7;9;0,2;sigmoid;100;59,115 ± 5,222
MTCD-BSIF;3x3;5;0,2;sigmoid;1;63,333 ± 3,369
MTCD-BSIF;7x7;6;0,2;sigmoid;100;59,219 ± 2,827
MTCD-BSIF;11x11;8;N/A;sigmoid;10;61,354 ± 1,924
MTCD-BSIF;7x7;11;0,2;sigmoid;1;59,792 ± 4,277
MTCD-BSIF;11x11;8;N/A;sigmoid;1;61,042 ± 2,025
MTCD-BSIF;5x5;6;0,4;sigmoid;1;60,052 ± 5,127
MTCD-BSIF;7x7;8;N/A;sigmoid;100;59,271 ± 4,168
MTCD-BSIF;5x5;9;0,4;sigmoid;100;59,792 ± 2,736
MTCD-BSIF;3x3;8;0,2;poly;1;60,677 ± 8,196
MTCD-BSIF;5x5;11;0,8;sigmoid;100;59,479 ± 1,849
MTCD-BSIF;5x5;11;0,6;sigmoid;100;59,531 ± 1,688
MTCD-BSIF;9x9;8;N/A;sigmoid;100;58,802 ± 4,019
MTCD-BSIF;7x7;11;0,4;sigmoid;100;58,646 ± 4,306
MTCD-BSIF;3x3;8;0,4;poly;1;60,573 ± 8,214
MTCD-BSIF;5x5;9;0,8;sigmoid;100;59,479 ± 2,332
MTCD-BSIF;3x3;8;0,6;poly;1;60,469 ± 8,261
MTCD-BSIF;3x3;8;0,8;poly;1;60,469 ± 8,261
MTCD-BSIF;5x5;9;0,6;sigmoid;100;59,531 ± 2,545
MTCD-BSIF;5x5;10;0,2;sigmoid;100;58,854 ± 3,916
MTCD-BSIF;5x5;9;0,2;sigmoid;100;59,167 ± 3,149
MTCD-BSIF;5x5;7;0,2;sigmoid;1;59,427 ± 5,324
MTCD-BSIF;7x7;12;0,6;sigmoid;10;58,073 ± 3,13
MTCD-BSIF;5x5;5;0,2;sigmoid;1;59,896 ± 7,041
MTCD-BSIF;7x7;12;0,8;sigmoid;10;58,073 ± 3,13
MTCD-BSIF;5x5;12;0,8;sigmoid;10;59,635 ± 2,831
MTCD-BSIF;13x13;12;N/A;sigmoid;100;58,073 ± 2,951
MTCD-BSIF;5x5;12;0,6;sigmoid;10;59,479 ± 2,955
MTCD-BSIF;7x7;12;0,4;sigmoid;10;57,812 ± 3,141
MTCD-BSIF;7x7;12;0,2;sigmoid;1;59,323 ± 4,929
MTCD-BSIF;5x5;11;0,4;sigmoid;100;58,854 ± 2,001
MTCD-BSIF;3x3;5;0,8;sigmoid;10;60,573 ± 4,472
MTCD-BSIF;5x5;12;0,4;sigmoid;1;60,365 ± 3,377
MTCD-BSIF;7x7;10;0,2;sigmoid;100;57,344 ± 4,57
MTCD-BSIF;3x3;5;0,6;sigmoid;10;60,417 ± 4,623
MTCD-BSIF;5x5;12;0,6;sigmoid;1;60,365 ± 3,383
MTCD-BSIF;9x9;6;N/A;sigmoid;10;60,469 ± 3,78
MTCD-BSIF;5x5;7;0,8;sigmoid;100;57,656 ± 4,341
MTCD-BSIF;5x5;12;0,4;sigmoid;10;58,906 ± 3,126
MTCD-BSIF;5x5;7;0,6;sigmoid;100;57,552 ± 4,301
MTCD-BSIF;7x7;11;0,2;sigmoid;100;57,292 ± 4,857
MTCD-BSIF;5x5;8;N/A;sigmoid;100;58,281 ± 4,368
MTCD-BSIF;5x5;12;0,8;sigmoid;1;60,208 ± 3,483
MTCD-BSIF;9x9;10;N/A;sigmoid;100;57,24 ± 4,091
MTCD-BSIF;5x5;5;0,2;sigmoid;10;57,969 ± 4,186
MTCD-BSIF;9x9;7;N/A;sigmoid;10;60,26 ± 3,64
MTCD-BSIF;13x13;11;N/A;sigmoid;10;58,021 ± 1,576
MTCD-BSIF;7x7;7;N/A;sigmoid;100;57,604 ± 3,86
MTCD-BSIF;3x3;7;0,4;poly;1;59,01 ± 7,705
MTCD-BSIF;13x13;11;N/A;sigmoid;1;57,969 ± 1,676
MTCD-BSIF;3x3;7;0,2;poly;1;59,01 ± 8,143
MTCD-BSIF;3x3;5;0,4;sigmoid;10;59,948 ± 4,546
MTCD-BSIF;3x3;7;0,8;poly;1;58,906 ± 7,877
MTCD-BSIF;3x3;7;0,6;poly;1;58,906 ± 7,877
MTCD-BSIF;5x5;7;0,2;sigmoid;10;57,708 ± 4,663
MTCD-BSIF;5x5;6;0,2;sigmoid;1;58,229 ± 5,096
MTCD-BSIF;5x5;7;0,4;sigmoid;100;56,979 ± 4,871
MTCD-BSIF;9x9;7;N/A;sigmoid;1;59,896 ± 3,348
MTCD-BSIF;5x5;6;0,8;sigmoid;10;56,458 ± 3,787
MTCD-BSIF;5x5;11;0,2;sigmoid;100;57,448 ± 1,848
MTCD-BSIF;5x5;6;0,4;sigmoid;10;56,302 ± 4,113
MTCD-BSIF;5x5;6;0,6;sigmoid;10;56,302 ± 3,845
MTCD-BSIF;9x9;6;N/A;sigmoid;1;59,271 ± 3,387
MTCD-BSIF;3x3;5;0,2;sigmoid;10;59,167 ± 4,762
MTCD-BSIF;5x5;5;0,6;sigmoid;100;56,719 ± 4,033
MTCD-BSIF;7x7;12;0,2;sigmoid;10;56,354 ± 3,746
MTCD-BSIF;5x5;5;0,8;sigmoid;100;56,562 ± 4,068
MTCD-BSIF;3x3;6;0,6;sigmoid;1;59,635 ± 3,745
MTCD-BSIF;3x3;6;0,8;sigmoid;1;59,635 ± 3,745
MTCD-BSIF;5x5;12;0,2;sigmoid;1;58,594 ± 3,219
MTCD-BSIF;7x7;12;0,8;sigmoid;100;55,99 ± 4,319
MTCD-BSIF;3x3;6;0,4;sigmoid;1;59,531 ± 3,564
MTCD-BSIF;5x5;5;0,4;sigmoid;100;56,354 ± 3,954
MTCD-BSIF;5x5;12;0,2;sigmoid;10;57,135 ± 3,013
MTCD-BSIF;7x7;12;0,6;sigmoid;100;55,729 ± 4,484
MTCD-BSIF;11x11;10;N/A;sigmoid;10;56,302 ± 2,847
MTCD-BSIF;7x7;12;0,4;sigmoid;100;55,469 ± 4,336
MTCD-BSIF;11x11;10;N/A;sigmoid;1;56,146 ± 2,637
MTCD-BSIF;3x3;6;0,8;sigmoid;10;58,021 ± 3,175
MTCD-BSIF;3x3;6;0,6;sigmoid;10;57,865 ± 3,202
MTCD-BSIF;5x5;5;N/A;sigmoid;10;60,156 ± 3,929
MTCD-BSIF;5x5;7;N/A;sigmoid;100;55,365 ± 0,475
MTCD-BSIF;3x3;6;0,2;sigmoid;1;58,229 ± 3,475
MTCD-BSIF;5x5;7;0,2;sigmoid;100;55,156 ± 5,353
MTCD-BSIF;3x3;6;0,4;sigmoid;10;57,604 ± 3,081
MTCD-BSIF;5x5;6;0,2;sigmoid;10;53,958 ± 3,692
MTCD-BSIF;7x7;12;0,2;sigmoid;100;54,167 ± 4,148
MTCD-BSIF;5x5;5;0,2;sigmoid;100;54,583 ± 4,785
MTCD-BSIF;5x5;12;0,2;poly;1;55,573 ± 5,481
MTCD-BSIF;3x3;6;0,2;sigmoid;10;56,823 ± 2,847
