Feature;Filter Size;Filter Bit;PCA;SVM Kernel;SVM C;Acc
BSIF;13x13;7;0,6;poly;100;84,531 ± 3,54
BSIF;17x17;8;0,4;sigmoid;10;84,479 ± 1,322
BSIF;13x13;6;0,2;rbf;100;84,427 ± 2,449
BSIF;7x7;5;0,4;rbf;100;84,427 ± 3,219
BSIF;15x15;5;0,4;poly;100;84,427 ± 3,428
BSIF;9x9;8;0,4;rbf;100;84,427 ± 5,767
BSIF;17x17;10;0,2;sigmoid;1;84,427 ± 0,785
BSIF;7x7;5;0,4;linear;100;84,375 ± 3,945
BSIF;11x11;6;0,8;linear;1;84,323 ± 3,056
BSIF;15x15;7;0,4;sigmoid;10;84,271 ± 1,872
BSIF;17x17;9;0,2;sigmoid;1;84,271 ± 2,678
BSIF;9x9;7;0,6;linear;10;84,219 ± 4,645
BSIF;13x13;6;0,8;poly;100;84,219 ± 2,653
BSIF;9x9;7;0,8;rbf;10;84,167 ± 4,358
BSIF;9x9;7;0,8;rbf;100;84,167 ± 4,358
BSIF;9x9;7;N/A;rbf;10;84,167 ± 4,432
BSIF;9x9;7;N/A;rbf;100;84,167 ± 4,432
BSIF;17x17;12;0,2;sigmoid;1;84,167 ± 2,416
BSIF;9x9;7;N/A;poly;100;84,115 ± 5,575
BSIF;9x9;7;N/A;poly;10;84,115 ± 5,575
BSIF;9x9;7;N/A;poly;1;84,115 ± 5,575
BSIF;9x9;7;0,6;linear;100;84,115 ± 4,937
BSIF;15x15;8;0,8;sigmoid;1;84,115 ± 1,596
BSIF;13x13;6;0,6;poly;100;84,062 ± 2,658
BSIF;9x9;9;0,4;rbf;1;83,958 ± 3,502
BSIF;11x11;12;0,2;linear;1;83,958 ± 3,961
BSIF;11x11;12;0,2;linear;10;83,958 ± 4,614
BSIF;11x11;6;0,4;linear;10;83,906 ± 2,303
BSIF;13x13;6;0,2;linear;10;83,854 ± 2,232
BSIF;13x13;7;0,4;poly;100;83,854 ± 3,537
BSIF;11x11;5;N/A;rbf;1;83,802 ± 4,481
BSIF;11x11;6;0,6;linear;1;83,75 ± 3,101
BSIF;11x11;12;0,2;linear;100;83,75 ± 4,67
BSIF;11x11;5;0,8;rbf;1;83,698 ± 4,467
BSIF;17x17;11;0,2;sigmoid;1;83,698 ± 1,562
BSIF;9x9;12;N/A;rbf;100;83,646 ± 3,954
BSIF;9x9;12;N/A;rbf;10;83,646 ± 3,954
BSIF;13x13;9;0,2;poly;10;83,646 ± 1,889
BSIF;9x9;12;N/A;poly;100;83,594 ± 4,99
BSIF;9x9;12;N/A;poly;1;83,594 ± 4,99
BSIF;9x9;12;N/A;poly;10;83,594 ± 4,99
BSIF;9x9;7;N/A;linear;1;83,594 ± 3,808
BSIF;15x15;5;0,2;poly;100;83,542 ± 2,83
BSIF;7x7;10;N/A;linear;10;83,49 ± 4,508
BSIF;11x11;6;0,4;rbf;1;83,49 ± 3,13
BSIF;11x11;6;0,4;linear;100;83,49 ± 2,645
BSIF;13x13;7;0,8;poly;10;83,49 ± 3,64
BSIF;9x9;12;0,8;rbf;10;83,438 ± 4,094
BSIF;9x9;12;0,8;rbf;100;83,438 ± 4,094
BSIF;11x11;11;0,2;rbf;1;83,438 ± 5,537
BSIF;9x9;12;0,4;linear;100;83,438 ± 4,364
BSIF;7x7;10;0,8;linear;10;83,438 ± 4,479
BSIF;7x7;5;N/A;linear;1;83,438 ± 4,77
BSIF;9x9;12;0,4;linear;10;83,385 ± 4,316
BSIF;7x7;5;0,8;linear;1;83,385 ± 4,657
BSIF;7x7;5;0,8;rbf;1;83,385 ± 4,729
BSIF;9x9;7;0,8;linear;1;83,385 ± 3,76
BSIF;13x13;6;0,4;poly;100;83,385 ± 3,171
BSIF;13x13;7;0,6;poly;10;83,385 ± 3,654
BSIF;7x7;10;N/A;linear;100;83,333 ± 4,437
BSIF;7x7;10;0,8;linear;100;83,333 ± 4,338
BSIF;7x7;5;N/A;rbf;1;83,333 ± 4,478
BSIF;17x17;7;0,4;sigmoid;10;83,333 ± 0,255
BSIF;15x15;9;0,4;sigmoid;1;83,333 ± 2,239
BSIF;7x7;9;N/A;linear;10;83,281 ± 4,795
BSIF;11x11;12;0,2;rbf;100;83,281 ± 3,987
BSIF;11x11;12;0,2;rbf;10;83,281 ± 3,987
BSIF;11x11;5;N/A;linear;10;83,281 ± 2,966
BSIF;7x7;5;0,6;linear;1;83,229 ± 4,806
BSIF;11x11;5;N/A;linear;100;83,229 ± 2,706
BSIF;9x9;12;0,6;linear;1;83,177 ± 4,641
BSIF;7x7;9;N/A;linear;100;83,177 ± 4,692
BSIF;7x7;9;0,8;linear;10;83,177 ± 4,996
BSIF;11x11;5;0,6;rbf;1;83,177 ± 4,596
BSIF;9x9;12;0,6;rbf;10;83,125 ± 3,764
BSIF;9x9;12;0,6;rbf;100;83,125 ± 3,764
BSIF;7x7;9;0,8;linear;100;83,125 ± 4,954
BSIF;9x9;7;0,6;rbf;10;83,125 ± 4,323
BSIF;9x9;7;0,6;rbf;100;83,125 ± 4,323
BSIF;9x9;12;0,8;linear;1;83,073 ± 4,631
BSIF;7x7;12;0,8;linear;100;83,073 ± 5,236
BSIF;7x7;12;0,8;linear;10;83,073 ± 5,236
BSIF;7x7;9;0,6;linear;10;83,073 ± 5,046
BSIF;15x15;8;0,6;sigmoid;1;83,073 ± 1,788
BSIF;9x9;12;N/A;linear;1;83,021 ± 4,575
BSIF;7x7;12;N/A;linear;100;83,021 ± 5,414
BSIF;7x7;12;N/A;linear;10;83,021 ± 5,414
BSIF;11x11;10;0,6;poly;100;83,021 ± 3,525
BSIF;9x9;9;0,2;linear;100;83,021 ± 2,877
BSIF;11x11;5;N/A;poly;10;82,969 ± 3,693
BSIF;11x11;5;N/A;poly;1;82,969 ± 3,693
BSIF;11x11;5;N/A;poly;100;82,969 ± 3,693
BSIF;9x9;8;0,4;linear;1;82,969 ± 5,165
BSIF;11x11;5;0,8;linear;10;82,969 ± 3,035
BSIF;9x9;9;0,2;rbf;100;82,969 ± 3,024
BSIF;9x9;9;0,2;linear;10;82,969 ± 3,453
BSIF;7x7;9;0,6;linear;100;82,917 ± 5,088
BSIF;11x11;5;0,8;linear;100;82,917 ± 2,822
BSIF;11x11;10;0,8;poly;100;82,917 ± 3,647
BSIF;11x11;5;0,6;linear;10;82,865 ± 3,137
BSIF;9x9;9;0,2;rbf;10;82,865 ± 3,506
BSIF;17x17;7;0,8;sigmoid;100;82,812 ± 0,89
BSIF;7x7;5;0,6;rbf;1;82,76 ± 4,572
BSIF;15x15;6;0,2;poly;100;82,76 ± 2,274
BSIF;7x7;10;0,6;linear;10;82,708 ± 4,628
BSIF;7x7;10;0,6;linear;100;82,708 ± 4,402
BSIF;11x11;5;0,6;linear;100;82,708 ± 3,072
BSIF;13x13;7;0,4;poly;10;82,656 ± 3,252
BSIF;11x11;5;0,4;rbf;100;82,604 ± 4,199
BSIF;9x9;11;0,8;rbf;1;82,552 ± 4,918
BSIF;9x9;12;0,4;rbf;10;82,552 ± 3,968
BSIF;9x9;12;0,4;rbf;100;82,552 ± 3,968
BSIF;7x7;12;0,6;linear;10;82,552 ± 5,294
BSIF;7x7;12;0,6;linear;100;82,552 ± 5,294
BSIF;11x11;5;N/A;linear;1;82,552 ± 3,299
BSIF;11x11;9;0,8;poly;10;82,552 ± 3,707
BSIF;17x17;6;0,8;sigmoid;1;82,552 ± 2,182
BSIF;15x15;5;0,8;poly;10;82,552 ± 3,811
BSIF;7x7;5;0,4;linear;1;82,5 ± 5,097
BSIF;11x11;10;0,4;poly;100;82,5 ± 3,449
BSIF;11x11;5;0,4;rbf;10;82,448 ± 4,306
BSIF;13x13;12;0,6;poly;100;82,448 ± 3,272
BSIF;13x13;6;0,8;poly;10;82,448 ± 4,123
BSIF;9x9;11;0,6;rbf;1;82,396 ± 4,874
BSIF;13x13;5;0,2;rbf;1;82,396 ± 3,374
BSIF;13x13;12;0,8;poly;100;82,396 ± 3,456
BSIF;11x11;7;0,2;rbf;10;82,344 ± 3,175
BSIF;11x11;9;0,6;poly;10;82,344 ± 3,848
BSIF;9x9;12;0,4;linear;1;82,292 ± 4,502
BSIF;13x13;6;0,2;linear;100;82,292 ± 2,306
BSIF;11x11;7;0,2;rbf;100;82,292 ± 3,041
BSIF;9x9;7;0,4;linear;100;82,292 ± 5,683
BSIF;15x15;5;0,6;poly;10;82,292 ± 3,988
BSIF;11x11;9;0,4;poly;10;82,24 ± 3,915
BSIF;7x7;5;0,4;rbf;1;82,188 ± 4,674
BSIF;9x9;7;0,6;linear;1;82,188 ± 3,322
BSIF;13x13;12;0,4;poly;100;82,188 ± 3,035
BSIF;13x13;5;0,8;poly;100;82,188 ± 3,854
BSIF;9x9;10;0,2;rbf;1;82,135 ± 3,472
BSIF;11x11;5;0,8;linear;1;82,135 ± 3,399
BSIF;11x11;5;0,6;linear;1;82,135 ± 3,595
BSIF;13x13;6;0,6;poly;10;82,135 ± 4,126
BSIF;9x9;9;0,2;linear;1;82,083 ± 3,388
BSIF;9x9;7;0,4;rbf;10;82,083 ± 4,612
BSIF;13x13;8;0,2;poly;100;82,083 ± 3,125
BSIF;9x9;7;0,4;linear;10;82,031 ± 5,733
BSIF;17x17;8;0,4;sigmoid;100;82,031 ± 1,369
BSIF;7x7;10;N/A;poly;100;81,979 ± 4,033
BSIF;7x7;10;N/A;poly;10;81,979 ± 4,033
BSIF;7x7;10;N/A;poly;1;81,979 ± 4,033
BSIF;9x9;7;0,4;rbf;100;81,979 ± 4,613
BSIF;13x13;5;0,6;poly;100;81,979 ± 3,905
BSIF;13x13;12;0,6;poly;10;81,875 ± 3,557
BSIF;11x11;8;0,2;linear;1;81,823 ± 2,241
BSIF;17x17;6;0,6;sigmoid;1;81,823 ± 1,912
BSIF;15x15;6;0,2;poly;10;81,823 ± 2,427
BSIF;11x11;8;0,2;rbf;100;81,771 ± 3,222
BSIF;13x13;12;0,8;poly;10;81,771 ± 3,711
BSIF;15x15;5;0,4;poly;10;81,771 ± 3,777
BSIF;17x17;7;0,6;sigmoid;100;81,771 ± 0,667
BSIF;7x7;9;0,4;linear;10;81,719 ± 5,302
BSIF;11x11;8;0,2;rbf;10;81,719 ± 2,892
BSIF;17x17;12;0,2;sigmoid;10;81,719 ± 1,369
BSIF;7x7;10;0,4;linear;100;81,615 ± 3,814
BSIF;13x13;5;0,4;poly;100;81,615 ± 4,089
BSIF;7x7;7;0,8;linear;100;81,562 ± 5,752
BSIF;11x11;7;0,2;rbf;1;81,562 ± 4,1
BSIF;13x13;12;0,4;poly;10;81,562 ± 3,312
BSIF;7x7;7;N/A;linear;100;81,51 ± 5,718
BSIF;9x9;11;0,2;linear;1;81,51 ± 4,271
BSIF;5x5;8;N/A;linear;100;81,51 ± 3,783
BSIF;11x11;11;0,8;poly;100;81,51 ± 5,343
BSIF;7x7;9;0,4;linear;100;81,458 ± 5,173
BSIF;5x5;8;0,8;linear;100;81,406 ± 3,76
BSIF;11x11;8;0,2;linear;10;81,406 ± 2,303
BSIF;11x11;8;0,8;poly;100;81,406 ± 2,858
BSIF;9x9;11;N/A;rbf;1;81,354 ± 4,788
BSIF;7x7;7;N/A;linear;10;81,354 ± 5,923
BSIF;9x9;5;N/A;rbf;10;81,354 ± 3,165
BSIF;7x7;10;0,4;linear;10;81,354 ± 3,96
BSIF;7x7;7;0,8;linear;10;81,302 ± 5,981
BSIF;9x9;5;N/A;rbf;100;81,302 ± 3,077
BSIF;7x7;12;0,4;linear;10;81,302 ± 5,112
BSIF;7x7;12;0,4;linear;100;81,302 ± 5,106
BSIF;11x11;11;0,4;poly;100;81,302 ± 4,944
BSIF;11x11;8;0,2;rbf;1;81,302 ± 3,978
BSIF;11x11;8;0,6;poly;100;81,25 ± 3,211
BSIF;15x15;7;0,4;sigmoid;100;81,25 ± 1,976
BSIF;9x9;7;0,8;rbf;1;81,198 ± 3,965
BSIF;11x11;5;0,4;rbf;1;81,198 ± 4,553
BSIF;9x9;11;0,2;linear;10;81,198 ± 2,911
BSIF;9x9;11;0,4;rbf;1;81,146 ± 4,671
BSIF;9x9;7;N/A;rbf;1;81,146 ± 4,381
BSIF;13x13;8;0,2;poly;10;81,146 ± 3,147
BSIF;9x9;8;0,8;rbf;1;81,094 ± 5,115
BSIF;11x11;11;0,6;poly;100;81,094 ± 5,327
BSIF;13x13;5;0,2;linear;1;81,042 ± 2,913
BSIF;9x9;5;0,8;rbf;10;81,042 ± 2,868
BSIF;9x9;5;0,8;rbf;100;81,042 ± 2,776
BSIF;11x11;6;0,4;linear;1;81,042 ± 2,268
BSIF;11x11;10;0,6;poly;10;81,042 ± 3,787
BSIF;13x13;6;0,4;poly;10;81,042 ± 4,277
BSIF;7x7;6;0,8;linear;10;80,99 ± 4,749
BSIF;17x17;10;0,2;sigmoid;10;80,99 ± 1,191
BSIF;9x9;8;0,6;rbf;1;80,938 ± 4,949
BSIF;5x5;9;0,8;linear;10;80,938 ± 4,411
BSIF;5x5;10;0,8;linear;10;80,938 ± 4,199
BSIF;7x7;6;N/A;linear;10;80,938 ± 4,8
BSIF;5x5;8;0,6;linear;100;80,938 ± 3,488
BSIF;7x7;7;0,6;linear;10;80,885 ± 5,595
BSIF;5x5;9;N/A;linear;10;80,885 ± 4,484
BSIF;7x7;9;N/A;poly;1;80,885 ± 5,587
BSIF;7x7;9;N/A;poly;100;80,885 ± 5,587
BSIF;7x7;9;N/A;poly;10;80,885 ± 5,587
BSIF;7x7;6;N/A;linear;100;80,885 ± 5,095
BSIF;17x17;9;0,2;sigmoid;10;80,885 ± 1,209
BSIF;17x17;10;0,2;poly;1;80,885 ± 2,694
BSIF;7x7;12;N/A;poly;100;80,833 ± 5,534
BSIF;7x7;12;N/A;poly;1;80,833 ± 5,534
BSIF;7x7;12;N/A;poly;10;80,833 ± 5,534
BSIF;5x5;10;N/A;linear;10;80,833 ± 4,169
BSIF;5x5;9;0,6;linear;10;80,833 ± 4,59
BSIF;15x15;8;0,4;sigmoid;1;80,833 ± 2,728
BSIF;15x15;9;0,8;sigmoid;10;80,833 ± 1,398
BSIF;9x9;7;0,6;rbf;1;80,781 ± 4,149
BSIF;5x5;10;0,6;linear;10;80,781 ± 4,386
BSIF;7x7;6;N/A;rbf;100;80,781 ± 4,768
BSIF;11x11;7;0,2;linear;1;80,781 ± 4,376
BSIF;11x11;5;0,4;linear;10;80,781 ± 3,478
BSIF;5x5;8;N/A;linear;10;80,781 ± 4,467
BSIF;5x5;8;0,8;linear;10;80,781 ± 4,551
BSIF;17x17;8;0,2;sigmoid;1;80,781 ± 1,616
BSIF;5x5;9;0,8;linear;100;80,729 ± 4,747
BSIF;7x7;6;N/A;rbf;10;80,729 ± 4,931
BSIF;11x11;8;0,2;linear;100;80,729 ± 2,332
BSIF;15x15;5;0,2;poly;10;80,729 ± 3,259
BSIF;11x11;10;0,8;poly;10;80,729 ± 3,968
BSIF;5x5;9;N/A;linear;100;80,677 ± 4,62
BSIF;7x7;12;N/A;rbf;10;80,677 ± 3,282
BSIF;9x9;11;0,2;linear;100;80,677 ± 3,01
BSIF;7x7;6;0,8;linear;100;80,677 ± 5,626
BSIF;11x11;10;0,4;poly;10;80,677 ± 3,377
BSIF;17x17;7;0,2;sigmoid;1;80,677 ± 0,864
BSIF;15x15;12;0,8;sigmoid;1;80,677 ± 2,241
BSIF;17x17;10;0,4;poly;1;80,677 ± 2,8
BSIF;9x9;8;N/A;rbf;1;80,625 ± 5,34
BSIF;7x7;7;0,6;linear;100;80,625 ± 5,435
BSIF;5x5;10;0,8;linear;100;80,625 ± 4,174
BSIF;5x5;10;0,6;linear;100;80,625 ± 4,451
BSIF;7x7;12;N/A;rbf;100;80,625 ± 3,224
BSIF;13x13;5;0,2;linear;10;80,573 ± 4,341
BSIF;5x5;10;N/A;linear;100;80,573 ± 4,162
BSIF;9x9;5;N/A;linear;10;80,573 ± 3,285
BSIF;9x9;11;0,2;rbf;10;80,573 ± 3,763
BSIF;5x5;8;0,6;linear;10;80,573 ± 3,806
BSIF;9x9;11;0,2;rbf;100;80,573 ± 3,579
BSIF;15x15;12;0,8;sigmoid;10;80,573 ± 1,154
BSIF;9x9;5;0,6;rbf;100;80,521 ± 2,941
BSIF;17x17;10;0,6;poly;1;80,521 ± 2,71
BSIF;9x9;5;0,6;rbf;10;80,469 ± 3,045
BSIF;7x7;6;0,8;rbf;100;80,469 ± 5,165
BSIF;7x7;6;0,6;linear;10;80,469 ± 5,091
BSIF;9x9;5;0,8;linear;10;80,417 ± 3,34
BSIF;7x7;6;0,8;rbf;10;80,417 ± 5,219
BSIF;9x9;5;N/A;linear;100;80,365 ± 2,645
BSIF;5x5;8;0,4;linear;100;80,365 ± 3,687
BSIF;11x11;8;0,4;poly;100;80,365 ± 2,843
BSIF;17x17;11;0,2;sigmoid;10;80,365 ± 1,616
BSIF;9x9;5;0,6;linear;100;80,312 ± 3,246
BSIF;9x9;7;0,4;linear;1;80,312 ± 3,797
BSIF;7x7;6;0,6;linear;100;80,312 ± 5,197
BSIF;5x5;8;0,4;linear;10;80,312 ± 3,687
BSIF;13x13;5;0,6;poly;10;80,312 ± 3,857
BSIF;17x17;9;0,6;poly;1;80,312 ± 2,554
BSIF;7x7;10;N/A;rbf;100;80,26 ± 3,045
BSIF;7x7;10;N/A;rbf;10;80,26 ± 3,045
BSIF;17x17;12;0,2;sigmoid;100;80,26 ± 1,962
BSIF;17x17;9;0,8;poly;1;80,26 ± 2,502
BSIF;9x9;5;N/A;poly;100;80,208 ± 3,706
BSIF;9x9;5;N/A;poly;10;80,208 ± 3,706
BSIF;9x9;5;N/A;poly;1;80,208 ± 3,706
BSIF;5x5;9;0,4;linear;10;80,208 ± 4,067
BSIF;13x13;5;0,8;poly;10;80,208 ± 4,185
BSIF;13x13;7;0,2;poly;100;80,156 ± 2,738
BSIF;11x11;11;0,8;poly;10;80,156 ± 5,059
BSIF;15x15;12;0,6;sigmoid;1;80,156 ± 2,373
BSIF;17x17;10;0,8;poly;1;80,156 ± 2,881
BSIF;5x5;9;0,4;linear;100;80,104 ± 4,472
BSIF;15x15;6;0,8;sigmoid;1;80,104 ± 2,168
BSIF;17x17;9;0,4;poly;1;80,104 ± 3,12
BSIF;5x5;10;0,4;linear;10;80,052 ± 4,364
BSIF;5x5;9;0,6;linear;100;80,052 ± 4,503
BSIF;11x11;9;0,2;poly;100;80,052 ± 3,289
BSIF;11x11;11;0,6;poly;10;80,052 ± 4,826
BSIF;9x9;5;0,8;linear;100;80 ± 2,83
BSIF;9x9;5;0,6;linear;10;80 ± 3,16
BSIF;7x7;10;0,8;rbf;10;80 ± 3,149
BSIF;7x7;10;0,8;rbf;100;80 ± 3,149
BSIF;13x13;5;0,4;poly;10;80 ± 3,776
BSIF;9x9;9;0,2;rbf;1;79,948 ± 3,873
BSIF;9x9;8;0,4;rbf;1;79,948 ± 5,249
BSIF;15x15;9;0,6;sigmoid;10;79,948 ± 1,056
BSIF;11x11;12;0,2;rbf;1;79,896 ± 4,551
BSIF;7x7;12;0,8;rbf;100;79,896 ± 3,406
BSIF;7x7;12;0,8;rbf;10;79,896 ± 3,406
BSIF;11x11;11;0,4;poly;10;79,896 ± 4,717
BSIF;5x5;9;N/A;poly;1;79,844 ± 3,89
BSIF;5x5;9;N/A;poly;100;79,844 ± 3,89
BSIF;5x5;9;N/A;poly;10;79,844 ± 3,89
BSIF;7x7;10;0,6;rbf;100;79,844 ± 2,911
BSIF;9x9;6;0,8;linear;100;79,844 ± 5,367
BSIF;5x5;10;N/A;poly;10;79,792 ± 4,512
BSIF;5x5;10;N/A;poly;1;79,792 ± 4,512
BSIF;5x5;10;N/A;poly;100;79,792 ± 4,512
BSIF;5x5;8;N/A;poly;10;79,792 ± 4,252
BSIF;5x5;8;N/A;poly;1;79,792 ± 4,252
BSIF;5x5;8;N/A;poly;100;79,792 ± 4,252
BSIF;5x5;10;0,4;linear;100;79,792 ± 4,514
BSIF;7x7;10;0,6;rbf;10;79,792 ± 2,83
BSIF;7x7;8;0,6;linear;100;79,792 ± 5,054
BSIF;7x7;12;0,6;rbf;100;79,74 ± 3,351
BSIF;7x7;12;0,6;rbf;10;79,74 ± 3,351
BSIF;7x7;8;0,6;linear;10;79,74 ± 5,07
BSIF;7x7;8;N/A;linear;100;79,74 ± 4,878
BSIF;11x11;5;0,4;linear;1;79,74 ± 4,311
BSIF;9x9;6;N/A;linear;100;79,74 ± 5,138
BSIF;17x17;9;0,2;poly;1;79,74 ± 2,289
BSIF;7x7;6;0,6;rbf;10;79,688 ± 4,599
BSIF;7x7;11;0,8;linear;100;79,688 ± 5,452
BSIF;7x7;8;N/A;linear;10;79,688 ± 4,949
BSIF;9x9;6;N/A;linear;10;79,688 ± 4,761
BSIF;17x17;7;0,4;sigmoid;100;79,688 ± 1,432
BSIF;13x13;6;0,8;sigmoid;1;79,688 ± 1,889
BSIF;7x7;11;N/A;linear;100;79,635 ± 5,443
BSIF;7x7;8;0,8;linear;100;79,635 ± 4,68
BSIF;9x9;6;0,8;linear;10;79,635 ± 4,855
BSIF;15x15;10;0,8;sigmoid;1;79,635 ± 2,345
BSIF;7x7;7;N/A;poly;1;79,583 ± 5,215
BSIF;7x7;7;N/A;poly;10;79,583 ± 5,215
BSIF;7x7;7;N/A;poly;100;79,583 ± 5,215
BSIF;7x7;7;0,4;linear;10;79,583 ± 4,712
BSIF;13x13;5;0,2;rbf;10;79,583 ± 4,302
BSIF;7x7;11;0,8;linear;10;79,583 ± 5,467
BSIF;11x11;5;0,4;linear;100;79,583 ± 3,204
BSIF;9x9;6;N/A;rbf;10;79,583 ± 5,644
BSIF;11x11;10;0,2;poly;100;79,583 ± 3,545
BSIF;7x7;11;N/A;linear;10;79,531 ± 5,461
BSIF;17x17;6;0,4;sigmoid;1;79,531 ± 1,967
BSIF;15x15;12;0,6;sigmoid;10;79,531 ± 1,236
BSIF;9x9;6;N/A;rbf;100;79,479 ± 5,601
BSIF;7x7;8;0,8;linear;10;79,479 ± 4,738
BSIF;7x7;6;0,6;rbf;100;79,427 ± 4,553
BSIF;9x9;6;0,6;linear;100;79,375 ± 5,559
BSIF;15x15;7;0,2;sigmoid;1;79,375 ± 0,955
BSIF;13x13;12;0,2;poly;100;79,323 ± 3,282
BSIF;15x15;12;0,4;sigmoid;1;79,323 ± 2,436
BSIF;9x9;7;0,4;rbf;1;79,271 ± 4,494
BSIF;7x7;9;N/A;rbf;10;79,271 ± 3,246
BSIF;9x9;6;0,6;linear;10;79,271 ± 5,121
BSIF;15x15;6;0,6;sigmoid;1;79,271 ± 2,528
BSIF;7x7;12;0,4;rbf;10;79,219 ± 3,137
BSIF;7x7;12;0,4;rbf;100;79,219 ± 3,137
BSIF;7x7;9;N/A;rbf;100;79,219 ± 3,212
BSIF;11x11;7;0,2;linear;10;79,219 ± 3,518
BSIF;13x13;7;0,8;sigmoid;1;79,219 ± 2,698
BSIF;9x9;6;0,8;rbf;10;79,167 ± 5,658
BSIF;15x15;9;0,8;sigmoid;100;79,167 ± 0,642
BSIF;13x13;7;0,2;poly;10;79,115 ± 2,293
BSIF;11x11;7;0,8;poly;100;79,062 ± 4,142
BSIF;9x9;6;0,8;rbf;100;79,062 ± 5,611
BSIF;9x9;6;0,6;rbf;10;79,062 ± 5,337
BSIF;15x15;10;0,6;sigmoid;1;79,062 ± 2,405
BSIF;7x7;10;0,8;linear;1;79,01 ± 3,946
BSIF;7x7;11;0,6;linear;10;79,01 ± 5,505
BSIF;7x7;11;0,6;linear;100;79,01 ± 5,385
BSIF;7x7;10;N/A;linear;1;78,958 ± 4,01
BSIF;9x9;6;0,6;rbf;100;78,958 ± 5,348
BSIF;7x7;10;0,6;linear;1;78,906 ± 4,094
BSIF;7x7;6;N/A;poly;10;78,906 ± 5,956
BSIF;7x7;6;N/A;poly;100;78,906 ± 5,956
BSIF;7x7;6;N/A;poly;1;78,906 ± 5,956
BSIF;15x15;8;0,8;sigmoid;10;78,854 ± 1,322
BSIF;7x7;7;0,4;linear;100;78,802 ± 4,726
BSIF;15x15;10;0,4;poly;1;78,802 ± 3,76
BSIF;9x9;5;0,4;linear;100;78,75 ± 2,979
BSIF;17x17;9;0,2;sigmoid;100;78,75 ± 1,48
BSIF;7x7;5;0,2;linear;10;78,698 ± 3,907
BSIF;13x13;6;0,2;poly;100;78,698 ± 2,011
BSIF;11x11;7;0,2;linear;100;78,698 ± 3,771
BSIF;11x11;7;0,6;poly;100;78,646 ± 4,191
BSIF;9x9;5;0,8;rbf;1;78,646 ± 3,64
BSIF;7x7;5;0,2;rbf;10;78,646 ± 3,519
BSIF;15x15;12;0,8;sigmoid;100;78,646 ± 2,054
BSIF;13x13;6;0,6;sigmoid;1;78,646 ± 1,957
BSIF;5x5;9;0,2;linear;10;78,594 ± 3,896
BSIF;7x7;11;N/A;poly;1;78,542 ± 5,225
BSIF;7x7;11;N/A;poly;100;78,542 ± 5,225
BSIF;7x7;11;N/A;poly;10;78,542 ± 5,225
BSIF;7x7;7;N/A;rbf;100;78,49 ± 3,675
BSIF;7x7;7;N/A;rbf;10;78,49 ± 3,675
BSIF;13x13;5;0,2;rbf;100;78,49 ± 2,977
BSIF;9x9;5;0,4;rbf;10;78,49 ± 3,144
BSIF;17x17;11;0,2;sigmoid;100;78,49 ± 1,788
BSIF;13x13;7;0,6;sigmoid;1;78,49 ± 2,831
BSIF;15x15;10;0,6;poly;1;78,49 ± 3,462
BSIF;9x9;5;0,4;rbf;100;78,438 ± 3,263
BSIF;7x7;8;N/A;poly;100;78,438 ± 4,706
BSIF;7x7;8;N/A;poly;1;78,438 ± 4,706
BSIF;7x7;8;N/A;poly;10;78,438 ± 4,706
BSIF;9x9;6;N/A;poly;100;78,438 ± 5,948
BSIF;9x9;6;N/A;poly;10;78,438 ± 5,948
BSIF;9x9;6;N/A;poly;1;78,438 ± 5,948
BSIF;11x11;6;0,8;poly;100;78,438 ± 3,236
BSIF;11x11;8;0,6;poly;10;78,438 ± 3,622
BSIF;9x9;5;0,4;linear;10;78,385 ± 3,269
BSIF;7x7;12;0,8;linear;1;78,385 ± 5,365
BSIF;9x9;5;N/A;rbf;1;78,385 ± 3,826
BSIF;11x11;11;0,2;poly;100;78,385 ± 4,652
BSIF;11x11;8;0,8;poly;10;78,385 ± 3,786
BSIF;17x17;10;0,2;sigmoid;100;78,385 ± 1,304
BSIF;15x15;10;0,8;sigmoid;10;78,385 ± 1,279
BSIF;7x7;12;N/A;linear;1;78,333 ± 5,326
BSIF;13x13;5;0,2;linear;100;78,333 ± 3,7
BSIF;9x9;5;0,6;rbf;1;78,333 ± 3,793
BSIF;7x7;12;0,6;linear;1;78,281 ± 5,072
BSIF;5x5;9;N/A;rbf;100;78,281 ± 3,002
BSIF;15x15;12;0,4;sigmoid;10;78,281 ± 1,782
BSIF;7x7;6;0,4;rbf;10;78,229 ± 3,992
BSIF;9x9;6;0,4;rbf;10;78,229 ± 5,513
BSIF;9x9;6;0,4;rbf;100;78,229 ± 5,513
BSIF;15x15;10;0,8;poly;1;78,229 ± 3,438
BSIF;15x15;9;0,6;sigmoid;100;78,229 ± 0,84
BSIF;11x11;6;0,6;poly;100;78,177 ± 3,415
BSIF;13x13;12;0,2;poly;10;78,177 ± 3,181
BSIF;13x13;6;0,2;poly;10;78,177 ± 2,665
BSIF;7x7;5;0,2;rbf;100;78,125 ± 3,581
BSIF;5x5;8;0,8;rbf;100;78,125 ± 2,362
BSIF;15x15;12;0,6;sigmoid;100;78,125 ± 2,362
BSIF;7x7;9;0,8;rbf;10;78,073 ± 3,098
BSIF;5x5;8;N/A;rbf;100;78,073 ± 2,824
BSIF;5x5;8;N/A;rbf;10;78,073 ± 2,922
BSIF;11x11;9;0,2;poly;10;78,073 ± 2,937
